id,title,vote_average,vote_count
5241,Two Moon Junction,5,23
98,Gladiator,7.9,5566
21311,I Dreamed of Africa,5.3,18
47724,Up at the Villa,6.2,6
11129,Human Traffic,6.8,98
94214,"Jails, Hospitals & Hip-Hop",0,0
117781,Black Tights,5,1
1058,Breathless,5.6,67
37112,The Great Locomotive Chase,5.2,6
42159,The Idolmaker,6.5,5
16395,Inferno,6.6,113
50627,The King of Marvin Gardens,6.3,15
5608,"The Nibelungs, Tale 1: Siegfried",6.3,4
38925,The Lords of Flatbush,5.7,18
13105,Mr. Mom,6.5,79
22501,Time Masters,7.4,38
5491,Battlefield Earth,3,259
10560,Center Stage,6.8,95
19489,Held Up,4.9,11
19419,Screwed,4.9,24
23531,Whipped,3.1,11
10688,Hamlet,6,35
17889,Anchors Aweigh,6.3,44
18228,Blue Hawaii,5.2,32
80351,The Castaway Cowboy,6.1,4
18642,G.I. Blues,6.3,19
205054,The Gay Deceivers,5,1
39391,Gypsy,6.5,20
18644,King Creole,6.5,19
31516,On the Town,6.9,50
45827,One Little Indian,6.9,5
5683,Pee-wee's Big Adventure,6.6,239
113279,Regret to Inform,8,2
2094,Roustabout,5.8,11
14906,Saludos Amigos,5.8,57
16176,The Slipper and the Rose,6.8,16
52770,Things Change,6.4,13
12518,Honeymoon in Vegas,5.5,85
10567,Dinosaur,6.2,563
10642,Loser,5,122
9285,Road Trip,5.9,550
10569,Small Time Crooks,6.4,155
21879,The Hollywood Knights,6.4,18
98502,The Myth Of Fingerprints,3.4,5
21484,Possession,6.9,153
24918,The Twelve Chairs,6.7,29
955,Mission: Impossible II,5.9,1966
8584,Shanghai Noon,6.2,756
47295,Better Living Through Circuitry,4,2
11332,8 ½ Women,6.3,14
16093,Carnival of Souls,6.7,94
29372,Flying Tigers,6.1,7
962,The Gold Rush,7.7,308
5483,Lisa and the Devil,6.2,23
21060,It's in the Water,6.3,5
30588,Monsieur Verdoux,7.9,74
668,On Her Majesty's Secret Service,6.5,464
23518,Seven Days in May,6.9,48
691,The Spy Who Loved Me,6.6,515
31353,Those Who Love Me Can Take the Train,4.5,3
44018,Vagabond,7.2,28
698,Moonraker,5.9,551
682,The Man with the Golden Gun,6.4,533
28973,A King in New York,7.1,38
28974,A Woman of Paris,7.1,17
40685,In Old California,4.4,5
22994,The Fighting Seabees,6.4,14
40639,Dark Command,5.7,11
499,Cléo from 5 to 7,7.7,58
9600,Big Momma's House,5.6,514
120077,Running Free,3,3
38006,The Abominable Snowman,6.4,23
2768,American Gigolo,5.9,137
42002,Anguish,6.6,29
40365,The Blood Spattered Bride,6,15
24920,City of the Living Dead,5.9,86
21,The Endless Summer,7.8,23
10911,The Guns of Navarone,7.3,191
10102,La Grande Bouffe,6.9,72
30308,Lured,6,19
38688,Pandora and the Flying Dutchman,6.5,19
26912,Quatermass and the Pit,6.2,57
26278,Quatermass II,6.2,32
26953,Puppet Master,5.5,68
26954,Puppet Master II,5.8,32
26956,Puppet Master III Toulon's Revenge,6,32
26957,Puppet Master 4,4.9,23
26958,Puppet Master 5: The Final Chapter,4.2,19
26959,Curse of the Puppet Master,3.6,20
26960,Retro Puppet Master,2.5,12
80287,Rent-a-Cop,4.6,9
6003,Romeo and Juliet,7.3,145
23939,Stay Tuned,6,51
46614,The Story of G.I. Joe,4.8,8
11072,Blazing Saddles,7.2,619
23069,Benji,6.1,35
21299,Benji the Hunted,6.4,23
38802,For the Love of Benji,5.6,7
13368,White Christmas,6.9,111
985,Eraserhead,7.5,500
14002,Baraka,8,156
541,The Man with the Golden Arm,6.9,51
21137,The Decline of Western Civilization,7.5,27
36724,The Decline of Western Civilization Part II: The Metal Years,6.8,20
938,For a Few Dollars More,7.8,988
10648,Magnum Force,7.1,251
11368,Blood Simple,7.3,308
10875,The Fabulous Baker Boys,6.5,79
2075,Prizzi's Honor,6.5,82
1551,Flatliners,6.3,413
22500,Gandahar,7.4,25
10246,Porky's,6.1,185
19698,Porky's II: The Next Day,5.2,61
23919,Porky's 3: Revenge,5,48
18835,Private School,5,29
26554,Class of Nuke 'Em High,5.7,43
15239,The Toxic Avenger,6.3,116
28165,The Toxic Avenger Part II,5.3,39
28169,The Toxic Avenger Part III: The Last Temptation of Toxie,5,28
15762,Night of the Creeps,6.6,113
169,Predator 2,6,743
865,The Running Man,6.4,713
9663,Starman,6.6,219
26889,The Brother from Another Planet,6.6,26
10128,Alien Nation,5.9,81
9659,Mad Max,6.6,1235
8810,Mad Max 2: The Road Warrior,7.3,981
9355,Mad Max Beyond Thunderdome,5.9,765
1727,Bird on a Wire,5.9,209
635,Angel Heart,7,326
10068,Nine 1/2 Weeks,5.8,183
11495,Firestarter,5.9,174
11428,Sleepwalkers,4.8,97
10117,Action Jackson,4.9,51
35936,Sarafina!,5.6,7
25562,Soapdish,6,61
51763,The Long Walk Home,6.4,14
73079,Clara's Heart,4.4,11
38921,Burglar,5,16
35463,Fatal Beauty,5.3,15
9679,Gone in Sixty Seconds,6.1,1511
24587,American Pimp,6.4,15
51333,Love's Labour's Lost,5.4,14
17771,Sunshine,6.1,28
31610,Trixie,4,1
60005,American Virgin,5.2,3
10264,Hamlet,6.7,95
31657,Coming Home,6.9,38
29204,American Pop,7.2,21
17814,Assault on Precinct 13,7.1,223
11879,Near Dark,6.8,149
21128,One False Move,6.7,28
482,Shaft,6.5,68
592,The Conversation,7.5,377
31593,Cutter's Way,6.3,32
12611,The Fury,6.2,73
14328,The Paper Chase,6.7,26
32047,Prince of the City,7.3,40
9040,Serpico,7.5,429
25364,Ace in the Hole,7.9,128
43002,Lonely Are the Brave,7.5,25
5121,The Sugarland Express,6.4,70
195,Trouble in Paradise,7.3,48
6978,Big Trouble in Little China,7.1,727
3133,Badlands,7.5,301
643,Battleship Potemkin,7.6,201
10571,Boys and Girls,5.4,107
479,Shaft,5.5,316
7450,Titan A.E.,6.3,320
31023,Butterfly,7.2,44
25636,Jesus' Son,6.7,22
41160,The Match,5.8,6
47439,Time Regained,7.3,11
207731,Boricua's Bond,2,1
7443,Chicken Run,6.5,1190
2123,"Me, Myself & Irene",6.1,956
2024,The Patriot,6.8,1130
17711,The Adventures of Rocky & Bullwinkle,3.9,89
2133,The Perfect Storm,6.2,609
29946,The Golden Bowl,6.5,21
25993,Asylum,5.9,25
28774,Communion,5,44
46929,Fun & Fancy Free,6.2,64
11598,The Kentucky Fried Movie,6.4,67
9702,Bound by Honor,7.7,116
117026,Daughter of Dr. Jekyll,5.5,2
9873,F/X,6.4,91
16820,F/X2,5.8,38
14864,The Hot Spot,6.4,48
15379,Missing in Action,5.2,107
12764,Missing in Action 2: The Beginning,5,65
27352,Braddock: Missing in Action III,4.8,55
8348,Thunderbolt and Lightfoot,6.6,113
24099,Dreamscape,6,72
17897,The Golden Voyage of Sinbad,6.4,54
28050,Hatchet for the Honeymoon,7,19
16094,House Party,6.1,52
16096,House Party 2,4.7,22
20343,Make Mine Music,5.2,33
13757,Melody Time,6.3,42
11822,Nekromantik,5.4,51
90980,On Our Merry Way,6,1
26270,Project Moon Base,2.5,4
37744,Rocketship X-M,5.1,15
494,Shaft in Africa,5.4,6
493,Shaft's Big Score!,6.1,7
12706,Croupier,6.7,80
4244,The Kid,6,242
4247,Scary Movie,6,1468
20770,But I'm a Cheerleader,6.5,101
1050,Shower,6.8,20
1052,Blow-Up,7.3,227
20540,The Pawnbroker,7.3,31
23655,Groove,5.6,6
1788,Footloose,6.4,525
32275,Duel in the Sun,6.2,38
36657,X-Men,6.8,4172
44490,Chuck & Buck,5.7,17
47585,The Five Senses,6.6,8
1448,The Wisdom of Crocodiles,5.8,28
36047,The In Crowd,4.7,15
2655,What Lies Beneath,6.3,504
12599,Pokémon: The Movie 2000,6.4,201
33828,Criminal Lovers,6.6,28
93,Anatomy of a Murder,7.7,207
9278,Freejack,5,91
90715,Greaser's Palace,5.6,9
59181,H.O.T.S.,5.1,9
22167,Knightriders,6.5,17
18118,Mackenna's Gold,6.4,44
11940,Sinbad and the Eye of the Tiger,6.3,39
24167,Two Women,7.6,63
10276,What About Bob?,6.7,265
19380,White Sands,5.5,30
13783,Breaker Morant,7.2,37
11624,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,6.6,218
15867,Interiors,6.7,92
11686,Love and Death,7.5,176
29263,The Official Story,7.3,24
46754,The Other Side of Sunday,5,1
18702,Pot o' Gold,7.3,3
11830,Tampopo,7.9,57
16110,Thomas and the Magic Railroad,4.8,10
12107,Nutty Professor II: The Klumps,4.7,338
10401,The Girl on the Bridge,7.1,34
32640,Wonderland,6.9,8
10641,Autumn in New York,5.7,144
6282,Coyote Ugly,5.8,590
9383,Hollow Man,5.6,645
5551,Space Cowboys,6.3,407
277726,Better Living,1,1
43079,Mad About Mambo,4.6,7
27723,Psycho Beach Party,6,26
2360,Saving Grace,6.3,115
28043,Black Sabbath,6.9,72
33468,The Brain That Wouldn't Die,4.4,34
21866,Bronco Billy,5.2,51
33408,The Crush,5.5,65
11589,Kelly's Heroes,7.2,191
15158,Phantasm II,6.3,97
16139,Phantasm III: Lord of the Dead,5.6,56
16146,Phantasm IV: Oblivion,4.9,48
26515,Pumpkinhead,5.9,108
11856,Air America,5.3,146
13567,Sleepaway Camp,6.1,124
10860,Steel Magnolias,7.1,146
8420,...And God Created Woman,6.2,43
18391,Easy Money,6.6,34
20850,Ilsa: She Wolf of the SS,5.1,48
39473,Silent Fall,5.2,12
27452,The Spiral Staircase,6.6,46
77571,What Ever Happened to Aunt Alice?,5.2,5
38548,Margaret Cho: I'm the One That I Want,8.7,3
20438,The Tao of Steve,5.9,27
274868,The Tic Code,1,1
2211,Aimee & Jaguar,6.3,20
46991,An Affair of Love,6.5,11
201581,The Autumn Heart,0,0
10391,Bless the Child,4.9,72
14195,Cecil B. Demented,6.2,51
15665,The Eyes of Tammy Faye,7,1
45905,The Opportunists,5.5,2
10393,The Replacements,6.2,207
18168,About Adam,5.4,37
8843,The Cell,6,442
10643,Godzilla 2000,5.9,44
23618,The Original Kings of Comedy,6.5,16
117262,Sunset Strip,6,1
30946,All the Rage,5.3,4
37136,The Naked Gun: From the Files of Police Squad!,7.1,1020
37137,The Naked Gun 2½: The Smell of Fear,6.6,556
23283,Our Town,4.6,8
3110,Shane,7.3,143
14698,"Suddenly, Last Summer",7,47
11694,Cat Ballou,6.5,57
47434,A Couch in New York,5.6,8
39891,The Devil Rides Out,6.7,50
76891,Jerry and Tom,6.7,9
9651,Supergirl,4.7,108
26865,X: The Unknown,5.8,24
11398,The Art of War,5.6,136
161687,The Ballad of Ramblin' Jack,0,0
26244,Phish: Bittersweet Motel,6,3
1588,Bring It On,5.8,574
287821,Catfish in Black Bean Sauce,0,0
19150,The Crew,6.4,11
25128,Love & Sex,5.7,21
18153,Steal This Movie,6.2,11
30910,Went to Coney Island on a Mission from God... Be Back by Five,0,0
41282,Skipped Parts,6.5,21
12211,Highlander: Endgame,4.4,107
137236,Backstage,7.5,2
9995,Turn It Up,5,5
1698,Anatomy,6.1,61
10480,Nurse Betty,5.9,113
80713,Alone,6.7,10
10685,The Watcher,5,112
1619,The Way of the Gun,6.4,106
786,Almost Famous,7.4,807
14805,Bait,6.1,48
51179,Circus,4.3,4
46119,Crime + Punishment in Suburbia,6.1,14
18074,Duets,5.5,34
170767,Goya in Bordeaux,5.5,8
77332,Urbania,5.2,10
27665,Uninvited Guest,5,2
29015,The Specials,5.5,11
10562,Under Suspicion,6.4,104
201724,Prince of Central Park,5.2,6
12212,Urban Legends: Final Cut,4.4,102
14629,Woman on Top,5.5,48
16,Dancer in the Dark,7.7,392
13785,Best in Show,6.7,168
34299,Beautiful,5.8,13
15752,Barenaked in America,1,1
22597,The Broken Hearts Club: A Romantic Comedy,6.3,26
19348,Girlfight,6.4,57
10637,Remember the Titans,7.4,835
9003,Hellraiser,6.9,464
9064,Hellbound: Hellraiser II,6.3,227
11569,Hellraiser III: Hell on Earth,5.3,160
10434,"Faraway, So Close!",6.4,33
26484,Beach Party,6.8,14
39113,Bikini Beach,6.7,10
38126,Return of the Fly,5.7,33
53617,Pajama Party,6.3,7
469,Stranger Than Paradise,7.4,112
2160,Voyage to the Bottom of the Sea,5.4,35
2161,Fantastic Voyage,6.7,108
3073,Abbott and Costello Meet Frankenstein,7.4,80
911,The Bank Dick,6.8,28
10973,Creature from the Black Lagoon,6.7,152
34077,The Giant Gila Monster,4.2,12
10787,The Invisible Man,7.3,151
43109,The Killer Shrews,4.3,18
43230,Kronos,5.8,8
15855,Phantom of the Opera,5.6,30
9507,Runaway,5,42
27475,The Slumber Party Massacre,5.7,61
27764,Slumber Party Massacre II,5,30
27767,Slumber Party Massacre III,5.4,20
40760,Sorority House Massacre,4.7,22
40446,Sorority House Massacre II,5,12
24664,Bamboozled,6.3,24
21370,Bootmen,5.7,7
20455,Digimon: The Movie,6.2,76
10461,Get Carter,4.8,147
1485,Get Carter,6.9,122
1597,Meet the Parents,6.6,1743
641,Requiem for a Dream,7.9,2525
10687,Tigerland,6.7,155
63956,Two Family House,7,5
6521,The Contender,6.7,61
10763,Dr. T and the Women,4.6,70
100975,Just Looking,5.8,5
16888,The Ladies Man,5.7,35
10383,Lost Souls,4.5,38
21142,Billy Jack,6.5,18
78140,Billy Jack Goes to Washington,6.4,5
2134,The Time Machine,7.5,217
18801,Haunted,6.4,43
18498,Ghoulies,4.2,58
28605,Ghoulies II,4.4,34
42797,The Unsinkable Molly Brown,5.7,13
13465,The Adventures of Ichabod and Mr. Toad,6.4,91
27033,The Strange Love of Martha Ivers,6.9,24
20367,Detour,7.3,64
71,Billy Elliot,7.4,774
1636,Bedazzled,5.6,526
10647,Pay It Forward,7,447
19204,The Beyond,6.6,121
13762,The Private Eyes,6.9,16
12207,The Legend of Drunken Master,7.2,246
11531,Book of Shadows: Blair Witch 2,4.3,216
24100,The Little Vampire,6,79
10783,Lucky Numbers,4.9,53
47302,Stardom,6.4,5
4327,Charlie's Angels,5.6,1253
4958,The Legend of Bagger Vance,6.4,259
9678,Little Nicky,5.2,447
11978,Men of Honor,7,556
8870,Red Planet,5.4,271
77434,What's Cooking?,6.4,7
14295,You Can Count on Me,6.8,89
681,Diamonds Are Forever,6.3,562
11372,The Eagle Has Landed,6.4,77
8452,The 6th Day,5.7,603
10862,Bounce,5.5,120
8871,How the Grinch Stole Christmas,6.2,1440
34045,One Day in September,7.3,14
16340,Rugrats in Paris: The Movie,6,101
10481,102 Dalmatians,5.1,327
10867,Malena,6.9,301
10876,Quills,6.8,129
9741,Unbreakable,6.9,1994
79920,Boys Life 3,6.7,3
146,"Crouching Tiger, Hidden Dragon",7.2,949
11849,Dungeons & Dragons,3.9,159
11983,Proof of Life,6.1,211
11678,Vertical Limit,5.9,287
2669,The Bounty,6.5,109
20721,Code of Silence,6,44
2609,"Planes, Trains and Automobiles",7.1,567
12714,She's Having a Baby,5.5,51
92603,Secrets of the Heart,6.4,9
708,The Living Daylights,6.2,447
1857,The Transformers: The Movie,7.1,134
10673,Wall Street,7,557
2604,Born on the Fourth of July,6.7,403
10132,Talk Radio,6.7,46
11064,Brewster's Millions,6.5,144
107,Snatch,7.7,2953
40820,Punchline,5.1,41
37716,Mr Accident,5.3,2
392,Chocolat,6.8,979
8859,"Dude, Where’s My Car?",5.3,523
11688,The Emperor's New Groove,7.2,1544
12509,Pollock,6.6,91
3981,What Women Want,6.1,1021
711,Finding Forrester,7,305
2046,The Gift,6.4,288
5001,Before Night Falls,6.6,65
8358,Cast Away,7.5,3304
5994,The Family Man,6.5,530
25520,The House of Mirth,6.4,25
1493,Miss Congeniality,6.1,987
25660,Nowhere to Hide,6.8,15
134,"O Brother, Where Art Thou?",7.3,1144
62677,Songcatcher,5.6,9
21991,State and Main,6.5,55
10577,Dracula 2000,4.6,150
21355,All the Pretty Horses,5.8,61
29122,An Everlasting Piece,6,1
11973,Thirteen Days,6.9,192
1900,Traffic,6.9,573
44853,The Claim,5.6,17
10873,Shadow of the Vampire,6.6,149
26719,House of Games,7,83
31583,Kill Me Again,5.7,21
15739,Annie,6.2,203
15413,Don't Tell Mom the Babysitter's Dead,5.8,108
2623,An Officer and a Gentleman,6.8,219
11209,The Alamo,6.5,63
13715,At Close Range,6.7,67
19108,Breaker! Breaker!,4.7,20
8043,Breakheart Pass,6.7,35
43258,Friendly Persuasion,6.1,22
10655,Gettysburg,6.6,91
75490,Imaginary Crimes,3.7,3
42261,Rancho Deluxe,5.5,7
34794,The St  Francisville Experiment,5.5,5
9989,Antitrust,5.8,156
18828,Double Take,5.5,24
9816,Save the Last Dance,6.3,359
20637,Panic,6.8,27
5955,The Pledge,6.6,221
125498,Kids World,4.3,3
77825,The Personals,7.5,2
220976,The Amati Girls,0,0
66599,Love Field,5.4,16
17474,The Man in the Moon,7.1,56
11191,Mystic Pizza,6,127
2613,Prelude to a Kiss,5.4,31
22021,Coffy,7.2,58
22048,Foxy Brown,6.4,51
17006,I'm Gonna Git You Sucka,6.2,62
26333,Untamed Heart,6.5,49
16723,Sugar & Spice,5.7,60
2018,The Wedding Planner,5.4,433
31768,Amy,6.9,7
287991,Dog Run,0,0
47595,Faithless,6.4,7
18856,The Invisible Circus,5.1,14
10499,The Legend of Rita,5.4,6
37949,A Monkey's Tale,6.3,7
83500,Two Ninas,7,1
47943,"Harry, He's Here To Help",6.7,47
74340,Amazing Grace and Chuck,6.3,5
5709,Amazon Women on the Moon,6,37
11215,Baby Boom,6,70
26477,Back to the Beach,5.9,15
10937,Barfly,7.3,80
4639,Best Seller,6.3,26
96,Beverly Hills Cop II,6.1,627
90,Beverly Hills Cop,6.8,985
11028,The Big Easy,6.2,52
57240,Big Shots,7,3
67307,The Big Town,5.9,9
19324,Born in East L.A.,5.9,32
19933,The Brave Little Toaster,6.8,94
12919,Can't Buy Me Love,6.7,167
15785,Cherry 2000,6,67
31701,Cop,6.6,18
31563,Critical Condition,6.2,17
12506,Cry Freedom,7,52
89992,Curse,3,1
70199,Dead of Winter,6.4,20
39507,The Dead,6.5,34
62185,Death Before Dishonor,5,2
24826,Disorderlies,4.4,12
30994,Dogs in Space,5.9,6
17159,Eddie Murphy Raw,7.4,106
10110,Empire of the Sun,7.3,491
18935,Ernest Goes to Camp,5.5,40
764,The Evil Dead,7.3,913
20287,Extreme Prejudice,5.7,20
26964,Family Viewing,5.7,6
71881,Five Corners,5.5,15
15658,Flowers in the Attic,6.4,60
4918,The Fourth Protocol,6.1,49
28368,Gardens of Stone,5.5,25
58084,Julia and Julia,6,5
52780,The Glass Menagerie,6.2,9
48149,"Good Morning, Babylon",5.8,5
26156,Hiding Out,5.2,14
34101,Hollywood Shuffle,5.7,20
32054,Hope and Glory,6.5,44
14464,Hot Pursuit,6.1,21
65501,Housekeeping,5.5,11
32227,Hunk,7,2
2614,Innerspace,6.6,336
40962,Ironweed,6.4,30
12704,Ishtar,4.3,29
580,Jaws: The Revenge,3.5,227
24828,Leonard Part 6,2.7,27
13703,Less Than Zero,6.1,77
36914,Like Father Like Son,5.3,39
1547,The Lost Boys,6.8,545
42010,Made in Heaven,6.6,16
2608,Maid to Order,5.2,17
32058,Making Mr. Right,3.8,8
10019,Mannequin,5.5,130
11649,Masters of the Universe,5.1,196
84499,Million Dollar Mystery,4.5,1
13509,The Monster Squad,6.8,146
63639,A Month in the Country,5.9,10
30175,Morgan Stewart's Coming Home,4.9,8
51521,My Demon Lover,5.9,5
34379,No Man's Land,6.1,28
22915,North Shore,5.2,13
24940,Head Over Heels,5.3,73
37302,Left Behind,4,41
10984,Valentine,5,114
843,In the Mood for Love,7.8,379
121091,Fever,6,1
318,The Million Dollar Hotel,5.9,76
12806,Nico and Dani,5.9,24
9740,Hannibal,6.4,1296
10878,Saving Silverman,5.4,155
47588,Signs & Wonders,5,1
10697,The Taste of Others,6.6,48
7093,Vatel,6,32
16300,Down to Earth,4.9,98
19405,Recess: School's Out,6.6,68
1921,Sweet November,6.4,292
44412,Company Man,5.3,9
21620,The Price of Milk,6,9
23685,Monkeybone,4.2,79
12138,3000 Miles to Graceland,5.8,181
48217,The Widow of Saint-Pierre,6.7,11
6073,The Mexican,5.8,453
39180,See Spot Run,4.8,44
35569,Carman: The Champion,3.2,3
25208,The Caveman's Valentine,6,27
82103,"Me, You, Them",6.5,14
19513,Series 7: The Contenders,6.3,16
2749,15 Minutes,5.7,194
10050,Get Over It,5.5,76
17203,Blow Dry,5.8,39
168485,Hit and Runway,0,0
95682,Long Night's Journey Into Day,2.5,2
54968,Simon Magus,10,1
49929,When Brendan Met Trudy,0,0
2302,Avalon,6,19
32686,Gray's Anatomy,6.3,7
13889,Madadayo,7.4,21
6028,The Mirror Crack'd,6,43
51802,Of Mice and Men,7.3,19
42148,Pixote,8.4,24
29492,Reform School Girls,6.4,10
25447,Tapeheads,5.4,17
28410,Tuff Turf,5.9,24
38545,The Unbelievable Truth,7.4,18
19490,The Bishop's Wife,6.9,49
31151,Elvis That's the Way It Is,7.8,11
1888,The Fortune Cookie,7,46
38805,Lilies of the Field,6.7,29
16618,Hans Christian Andersen,6.7,18
2428,The Greatest Story Ever Told,6.5,41
22013,Elmer Gantry,7.3,41
15598,Alfie,6.5,65
43332,Demetrius and the Gladiators,6.4,12
62127,The Fantasticks,6.6,8
56137,I Know Where I'm Going!,6.7,23
17965,The Abominable Dr. Phibes,6.9,79
29067,"Die, Monster, Die!",6.5,16
33250,Real Life,6.1,13
14460,Battle Beyond the Stars,5.9,42
17466,Death Warrant,5.4,117
9594,Double Impact,5.3,219
35976,The End,5.7,15
4986,Fuzz,6.2,6
2453,Harley Davidson and the Marlboro Man,6.1,86
33676,Losin' It,4.5,31
4587,Mermaids,6.5,124
31004,The Mighty Quinn,5.8,25
125099,Unmade Beds,5,1
27859,Rated X,5.2,20
11454,Manhunter,6.8,340
38718,Reversal of Fortune,6.6,59
4192,Death on the Nile,6.7,121
11607,DeepStar Six,5,56
14052,Revenge of the Nerds,6.6,204
16889,Revenge of the Nerds II: Nerds in Paradise,5.5,71
39934,Longtime Companion,7.2,16
26580,4 Little Girls,6.7,12
21309,River's Edge,6.7,59
16263,Girls Just Want to Have Fun,6.5,40
4985,The Longest Yard,6.4,71
20704,Necessary Roughness,5.5,28
23730,C.H.U.D.,5.3,62
853,Enemy at the Gates,7.2,1023
10877,Exit Wounds,5.3,111
5257,The Dish,6.6,62
77,Memento,8.1,4168
20322,The Brothers,6.8,11
10833,Heartbreakers,5.8,256
20309,Say It Isn't So,4.8,47
125093,Too Much Sleep,0,0
12658,Someone Like You...,6,119
10054,Spy Kids,5.5,893
10646,Tomcats,4.9,75
2575,The Tailor of Panama,6.2,97
55,Amores perros,7.6,537
65075,Keep the River on Your Right: A Modern Cannibal Tale,8,3
44379,The Gleaners & I,7,19
2043,Along Came a Spider,6.1,408
4133,Blow,7.4,1352
56715,Just Visiting,4.9,173
10991,Pokémon: Spell of the Unknown,6,143
15940,Beautiful Creatures,5.9,25
26791,Brigham City,7.3,4
44069,The Day I Became a Woman,4.1,6
68894,Shadow Magic,6,1
634,Bridget Jones's Diary,6.6,1397
10956,Joe Dirt,5.5,247
19366,Josie and the Pussycats,5.2,73
136558,Kingdom Come,8,1
28308,The Body,4.9,35
9519,Chopper,6.7,111
13898,The Circle,6.6,17
196280,Lakeboat,5.5,2
9290,Crocodile Dundee in Los Angeles,4.7,149
13166,Freddy Got Fingered,4.5,117
32590,The Center of the World,4.4,14
109472,The Girl,0,0
153141,The Low Down,0,0
52654,The Luzhin Defence,6.6,15
70282,The Visit,0,0
47643,Lilies,7.3,14
111,Scarface,8,3017
32488,Days of Wine and Roses,7.5,39
10477,Driven,4.5,180
12484,The Forsaken,4.9,47
2144,One Night at McCool's,5.7,92
24113,Town & Country,4.1,18
118052,Rat,6,3
1734,The Mummy Returns,6,2258
38047,Eureka,6.6,19
8076,Tuvalu,5.8,9
4973,Under the Sand,6.4,31
8095,Cleopatra,6.7,148
849,Krull,5.8,130
27223,Lost in America,7.3,29
2981,The Lost World,6.6,27
39266,Triumph of the Will,6.9,62
31863,True Believer,6.3,25
11307,The World According to Garp,6.9,87
46498,Candy,5.3,12
11163,Fellini Satyricon,7,64
11035,Roma,6.6,45
18691,Frankie and Johnny,5.9,9
3784,Frankie and Johnny,6.6,115
78133,A Home of Our Own,7,14
22829,Paris When It Sizzles,6.3,44
35717,Pola X,6,14
11936,City of Women,6.8,28
25221,For the Boys,6.5,20
19494,Nine to Five,6.7,102
40842,Norma Rae,6.9,31
19357,Summer Rental,6.5,44
33743,"The 5,000 Fingers of Dr. T.",6.7,12
32924,Catchfire,5.8,16
9062,Love Story,6.6,123
11174,Pelle the Conqueror,6.9,32
934,Rififi,7.7,90
9476,A Knight's Tale,6.6,933
37691,Bread and Roses,6.3,14
115810,Calle 54,6,6
10613,The King Is Alive,5.8,9
19094,Sordid Lives,5.8,14
14268,Startup.com,6.3,7
5852,Angel Eyes,5.5,91
808,Shrek,7.3,4183
49453,Fast Food Fast Women,5.8,8
824,Moulin Rouge!,7.4,1348
37558,Little Brothers,5.4,4
676,Pearl Harbor,6.6,1833
88727,Bloody Angels,9,2
