Tweet,Sentimental,:),:-),:d,thanks,love,good,thank,see,happy,great,:(,:-(,miss,please,want,can't,time,sorry,one
Just need to get through work today then to Ibiza! :):):) #birthdaymoneyforjesusjuice,Positive,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@btstwit_ shady af lol the management said no reservation on 11 sept :)  https://t.co/9QW1TJcnzD,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
no motivation :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@elmyra I tried to support but only UK citizens can sign :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
when your mom ignores your calls :( #unloved,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
I just wanna sleep :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@victoriaskyful @EXO_FANBASE he is being so damn cute :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"@9_Moore Sadly not :( - the channel owner decides which regions it broadcasts to. Thanks, Kei. Please rate our se... https://t.co/EzfeHMTT5S",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"@biobio1993 oh no :( if it's someone I'm close with, maybe I can help sort it out? you don't have to tell me though XD but, offer is there!",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@cabeIlovato wtf body goals :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
going to my room now bc i have 3% :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@neikmat Sorry :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
I had a good dream. Its a sign that Im going to get along with my unknown roomie. :),Positive,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
@DarkAngelRafael @Skin_Yard Yes. That keeps coming up on lists and someone else has mentioned Persona. I’ll try that. Thanks! :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"@Aware_GinGi I'm at work and I'm busy, so I will help you once I finish and im at home :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@_irwinstagram I've been trying for so long for a Dylan solo DM :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Jumma Mubbarak :) 
To all ❤❤",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Updated my latest episode on Youtube due to my 1st song choice :( There should be no problems viewing from ur phone /youtu.be/2_gPcTSojKw,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@mhdzhdawr You're most welcomed! We look forward to welcoming you to Xpax ;) Have a lovely Friday! :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fever :(((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@zoullgab Frozen bagus emang? :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"@MaxBlumenthal Hi Max, I was filming in Gaza a few months back. Would love retweet if you think it's good enough! :) https://t.co/l38a8bAd4z",Positive,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
My biggest fear is getting some drugs laced with something and flipping the fuck out :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@JRF7F RUINED &gt;:(,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Indeed! Ran out of characters, knew you'd get it :) https://t.co/KfLhKQfwho",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@madness_Noeli Thanks for the retweet Noe :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@Suzy_slutcake I do have plans.. But looking like girl issues may stop play..:-(,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
@s0ulfl0wr When's your birthday ? :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@gpeasey @brayden_jh42 @Drake_Heuertz learn how to spell ::)),Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@Elemaaan  oley be :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quuuuuuee friooooo :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Add me on Snapchat : NicoleaPage #snapchat #kiksex #kikmeboys #makeup #kikmeboys #free #camsex :( http://t.co/iVcyNmm8vP,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"LOOKING FOR GEN.AD. BETTER IF THE PRICE CAN BE NEGOTIABLE :(((( CAN SOMEONE HELP ME :((((( , HUHUHUHUHU #BBMADEinManila  #FindaVIP",Negative,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"""@Nyesekkinn: Don't be affaraid, I'll Be there For You :)""",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@RefSRK18 May Allah fulfill our one n only desire....ameen :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
@dukeofdelhi yes please would brighten up my night shift #nomnomnom :D #chocolate #DukeFreebieFriday to  xx,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HP and The Cursed Child. Not a book but a Play. :( http://t.co/QYfioHfctx @robertsycho @crystalkaye01 @AngeloGrona @hyashley,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@taarang lol we did it at 2am last night. My face though? People think I'm perpetually pissed off or sad b/c of my resting bitchface. :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"@TheSYLEPress @SciFiNow Great! I regret not getting a signed copy of #DeathOfGrass. John added ""thanks for loan of the lawnmower"" :-)",Positive,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I should've been asleep 3 or 4 hours ago :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"@SBS_MTV #다쇼 #GOT7  

Let's have got7 facts :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Uff, don't feeling too well today tbh :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sense Of Awe :) http://t.co/JTjojcdhWG via @Dilbert_Daily,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oooooouch!!! My poor pinky toe 👣 Good thing I work for Podiatrists. Just waiting until morning so I can go in. Hurry and be morning :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@againstmisogny Managed 1 month of accounts &amp; have to do a few more :( tax credit deadline for 31 st. Only get child tax credit as cut Oct.,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
remember was #2 on gaon and bad was #6 but infnt are eligible and apink are not :(((( acube why'd u do this,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Sharknado, one hour that I will never get back :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
@MbalulaFikile @UKenyatta Reign of errors example inflation rate sic :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@qistnaa for once i used 'u' :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geer bat mz yang deennya jehwan :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Garden update: my trees are gone :( http://t.co/V8OH886Z2Z,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Fav for a Dm :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hey there, internet - anyone had any troubles with ordering from #fixedgearfrenzy? Been 5 days now &amp; no dispatch notice. Getting worried :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cheers for the mention... even if it's in the wrong section :) https://t.co/7453UA7n6Y,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Havent been tweeting in years, I kinda miss it :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
@RealLiamPaynePH follow me :((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@waterrat77 Thank you :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Family time :D (at Dj Resto) — https://t.co/hjAiIIsq2S,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"@Jaaeeeeee lucky :( I was feeling hungry, but then I didn't wanna get out of bed either, so I gotta wait until mañana",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"@Nickking @AndVioletFilm Huge thanks for retweeting, very much appreciated :)",Positive,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yasss. Still dont get paid til August 6th :( lol still got hella clothes though,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@pikaiba I LOVE BROOKE I'm just concerned cause his face is all cracked :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
he looks so good in stripes im :(((( http://t.co/ncKQXJcXGK,Negative,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Sometimes it's all about choosing between your ego and your relationship. :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Done! Yey :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodbye twitter. I will not be there for a long time. :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
@GizmodoUK broken for me :( I really wanted my morning ice cream in the pouring rain... http://t.co/y9waxvQKpg,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@KristyArnett Your thinking to hard in bed! :p,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@margauxxemm yes baby kaya i'm so sorry :(((((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"""Please don't put your life in the hands of a rock n roll band who throw it all away"" oh the irony :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@Domidodah that's not good :-(,Negative,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
@Bigbst4tz2 I can't afford them can you please give me my first full mashup pack please :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0
skype was fun :-),Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
time for sleep :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
@wotjustin UR ACTUALLY WATCHING (but is it for me smh #what #a #bff #yes #hashtags #bc #u #love #me jk omfg im so hyper :-( ),Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
@sambirmingham2 I couldn't!! I look 12 still :((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@JamieForevs  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@akocjermy19  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
What a great day to be at Silverstone today! @Silverclassic Beautiful Classic cars - and BONUS! We are there too! :D https://t.co/vwPuJj39QX,Positive,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
I'm so sorry I didn't give you enough hugs awhile ago b I was just so tired :( But it was so nice seeing you again luv @nicoooootine,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
#ClimateChange #CC Australia's 'dirtiest' power station considers 'clean energy' biomass ... http://t.co/YeQABq6tsL #UniteBlue #Tcot :-(,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hammering down here right now......looks set for the day.....:(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"@glitteratichic Our pleasure Kristin, enjoy your flight :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
why u so fab :((( @.therese hahahahaha creds @_sheenapadua http://t.co/qcwv8In7jM,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@babynizayn sure. Done. :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
And I'm moving next week :( https://t.co/zEITfrs8kB,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
I'm not tired wtf :-(,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10 loners this side please :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
kik - thenting423 #kik #kiksex #omegle #skype #amateur #sabadodeganarseguidores #sexual :( http://t.co/VcRhaDOqPt,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@askairasia Thanks a lot for your quick response :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@aliaa08 @colors_infinity @karanjohar Thank u!!  :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@rivverofhoney Omg no way?! not you guys aswell :-( btw cat litter isnt good for pregnancy make sure u dont go near,Negative,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
@CG_Rated thtas what I asked :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANGRY GRANDPA PLAYS MINECRAFT (ANIMATION) #Minecraft http://t.co/RYHE6sKiJ2 ← Click Aqui :D http://t.co/pVzUoAaPIO,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"@macauleyBoath Hi Macauley, Mexico sounds lovely :-) We don't have any plans to add new countries at the moment, however we're...",Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"@34_1 no, they rejected section of the UK govt e-petitions site died :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
It's always hard leaving my heart :( I'mo sulk all day today.,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@Tinkering_Love you've already killed me tho. :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@planetjedward GoodMorning ! What's coming next? =:D =:D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hey mom i hit a home run :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@zoharrm Thank you. To be honest I needed to be reassured a bit... But please do enjoy the game as I know I will :) and happy Friday!,Positive,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
":-( ""@jperkovic93: Madrid playing in pyjamas today""",Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"@ShaggyCoe Good morning Sharon. I really hope she is doing better today too &amp; that her medicines works. Thank you, I will :) ttyl x",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Missing that cute someone la!! :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@TotallyWonwooed It was inside a closed container and im scared :( i can't even touch it :( and it looks hairy hahaha,Negative,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
@jaydebose omfg it's the most beautiful place ever I miss it so much :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
i have really good luck :),Positive,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Why do people scream so much before/during fighting? .. You're only hurting your throat stop it :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@mulberharry thank you :-) ilysm xx,Positive,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Popol day too :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Edsa y u do dis 2 me

So tired. Just wanna go home :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Na gi-guilty akooooooooooooooo :( :'( #imVERYverySORRY for that Mistake .,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@TarekTamo @NourH92 hahahahaha law I can make it happen I would do it in a heartbeat :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"@JulieTwist09 Nice one Julie, looking forward to it :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
@nextofficial my instore card expired in June &amp; I havent been sent a new one :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
@wydbaylee i just need to put on some clothes n stuff n then i can be right w u to do stuff for u :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@JediOMG Id like to think people know who I am :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@UKBusinessLunch Hi we will be joining you again today :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duh emesh :p https://t.co/FtiAVocFll,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T H E D R E A M is dead :((( Guess it's time to get to sleep. Hope it works later today and I can get some games with Nash,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"@comicbookhes of course, i would like that :) x",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@LowBatteryDC #DJStruthMate Re-cap show starts at 11am UK time today. http://t.co/Dg3wJiZdLP Featuring y'all :) #URock !,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"What is it with this country, first sign of a decent outdoor rave and it pisses down all day :)
I've had to pack... http://t.co/22zYFK8doG",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@TechnoBuffalo do check us out!:) http://t.co/y3xHComvwr - Untangling was never easier! #DTangle #patent #innovation,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I recorded ming and PBR giving me a shoutout on periscope but uts not letting me upload :( i'll try why i get home,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CHEM LT WAS NOT NICE :(((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"In other news, I'm just 34 miles from hitting my monthly mileage target, with a week to go yet :-)",Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stress let me go. :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@OMGitsBern_92  All sorted in the early hours. Thanks again for your help &amp; raising the initial issue. makes the community what it is :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I miss ITB omigod :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Video: sararocs: I am so angry at the world :( http://t.co/eGuM20hTok,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
There's no milk left for my cereal :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"A little doodle of the star of my comic, Summoner, which will be back up soon :) #art #doodle http://t.co/7bgF2Y1Zc2",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stats for the week have arrived. 1 new follower and NO unfollowers :) via http://t.co/dRArgTzKeh.,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
also u can't make rice krispy treats without marshmallows &gt;:((,Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
@SabrinaKeane it's not a bad thing!!! I think we all have weird faces!!! It's rad :-) thanks though!!,Positive,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lucky me! ~ Thanks sa spag and cake!! :)) &lt;3,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I hear a lot, see a lot. I just don’t say anything! :)",Positive,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Family hang out :) ^_^ — feeling festive at Jamuna Future Park http://t.co/CXQXINIqJI,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@sambirdracing Me!! You'll have my support! :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@junghooked @BTS_twt of course!! i dont think he'll take it seriously omg how nice if he saw this :-((,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Can I just call into work :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Just smile and enjoy the time :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
@cosplayamerica I'll be there around 10. My train was delayed. :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Happy burfday to me :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@Velocentric Slow news day! :-(,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"When someone hits a head voice and I'm like ""I would sound amazing if I could do that too."" But no... I can only do falsettos :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"""The Mega Powers Expelled"" :-) @thewadekeller @prowrestlingnet @cagesideseats @johnreport",Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@vlamhlongovic Oh no Ndabenhle :-( Please let us know why you feel this way? ^SA,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
@bluexxdream i miss you :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
@YM_Dish98 doushite :( ?,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@hunnest12 My bad :D ChanHun already have individual photoshoot afterall~,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"@megsyfoxie WTF LIKE YOUR LIPS STILL A VIRGIN OMG MOM GET A LIFE YOURE 45 

Hahah : (",Negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Im so hurt Selena was the best :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@mxchelleebabes I don't have you on snap :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@romanhloiday WHEN YOU ACTUALLY DECIDE TO COME SEE ME IVE TRIED TO GIVE IT TO YOU LIKE 3 TIMES :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@neon27164907 i left :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"my data just depleted, I wish it could come back and say ""I'm sorry Mbasa, I was joking. I'm still here"" :(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
@KenCageRepo Thanks a bunch :( I hope to get training in to be among you. Hopefully find something.,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@RafaelAllmark I've been supporting you since the start and am ALWAYS ignored :( please let today be the day you finally follow me������♥,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"#NowPlaying Loftey - Routte To Assia(Main Mix)
.
.
.
One Chilled Joint,It doesn't even Sound Like Me :) #FutureReleases #HouseMusic",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@RosieTheRunt @InokumaT You poor little thing! But what a cutie! :)),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@hakkovenus Yepp. Course mo? :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@Ramya0212 amen :) #WSaleLove,Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomorrow back to school :D,Positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@uhhAileeny What about her alien thing :(((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
can my mum stop picking on my clothes please :-(,Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
How to money :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Whose idea was it to ave TRIPLE business lectures on a Friday afternoon from 2-5? :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
quote tweet with a dm you really want and I'll surprise a few of you :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
@bahadirylmz @59saniye my friends fatma'm :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Hmmmm delicious chicken curry this Friday - thanks noms :) http://t.co/vVmvfFOJa7,Positive,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"#TURKEY ARE NOW #BOMBING #ISIS IN #SYRIA,AND ALLOW THE #USA TO USE ONE OF IT #AIRFIELDS FOR THEIR #JETS :()",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@ArianeBeeston Thank you! But evil. :),Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@stylesrose94 thanks :),Positive,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"@Welshwonderland @sarahlohse @newdayevent @newdayServers Oh no, I forgot I'd be missing your cakes - and those FLAPJACKS! :-( #countthecost",Negative,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
THERES THIS VIBRATING NOISE THAT WOKE ME UP ANS I KEEP HEARING IT AND ITS MAKING ME SAD CUS IM SO TIRED :((,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4:18am US EST... yeah, I earn money while I sleep....

The thing about me is... I don't sleep :-)... http://t.co/LdArqsrqa9",Positive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"#RIPRishikeshwari.
Your soul rest in peace.
:(",Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
But if I'm being realistic....  :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
@jadehaines I want to add her :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
@heyitsCysee hay baby im up and i miss you to baby :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Only the good things :),Positive,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"@ShevoyzOfficial 
@MADrigaaaal  @TheConconFelix 
@Kalangitan  @khenlizardo  and Dan
God bless you all.  Meet and Greet soon :)",Positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
@roguefond me too :(,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
All I ever wanna do is sleeep :( but they won't let mee,Negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
